Genome,Country,Date,adc,hdc,agmatinase,odc,tdc
SAMN08324465,Switzerland,2017,0,0,0,0,0
SAMN14169821,USA,2017,0,0,0,0,0
SAMN18827015,Kuwait,2017,0,0,0,0,1
SAMN33741222,USA,2017,0,0,0,0,1
SAMN36288183,Nigeria,2017,0,0,0,1,0
SAMN17359331,China,2017,0,0,0,1,0
SAMN17359333,China,2017,0,0,0,1,0
SAMN33193043,Ghana,2018,0,0,0,0,0
SAMN33193056,Ghana,2018,0,0,0,0,0
SAMN33193057,Ghana,2018,0,0,0,0,0
SAMN33193059,Ghana,2018,0,0,0,0,0
SAMN33193061,Ghana,2018,0,0,0,0,0
SAMN33193076,Ghana,2018,0,0,0,0,0
SAMN20114161,Pakistan,2018,0,0,0,0,1
SAMN20114162,Pakistan,2018,0,0,0,0,1
SAMN20114164,Pakistan,2018,0,0,0,0,1
SAMN20114166,Pakistan,2018,0,0,0,1,0
SAMN20114168,Pakistan,2018,0,0,0,1,0
SAMN20114179,Pakistan,2018,0,0,0,1,0
SAMN30915630,South Korea,2018,0,0,0,1,0
SAMN11653952,Switzerland,2018,0,0,0,0,0
SAMN30596892,France,2018,0,0,0,0,1
SAMN30596893,France,2018,0,0,0,0,1
SAMN13624823,USA,2018,0,0,0,0,0
SAMN13624825,USA,2018,0,0,0,1,0
SAMN13923556,Nigeria,2018,0,0,0,0,0
SAMN14941080,Nigeria,2018,0,0,0,0,0
SAMN15511455,Nigeria,2018,0,0,0,0,0
SAMN16988090,France,2018,0,0,0,0,1
SAMN30596894,France,2018,0,0,0,0,1
SAMN33741214,USA,2018,0,0,0,0,1
SAMN11094516,China,2018,0,0,0,0,0
SAMN13698554,South Korea,2018,0,0,0,0,0
SAMN14142699,South Korea,2018,0,0,0,1,0
SAMN14433813,South Korea,2018,0,0,0,0,0
SAMN20308692,China,2018,0,0,0,0,0
SAMN30596895,France,2018,0,0,0,0,1
SAMN33741190,USA,2018,0,0,0,0,1
SAMN27487441,India,2018,0,0,0,0,1
SAMN33741191,USA,2018,0,0,0,0,1
SAMN33741192,USA,2018,0,0,0,0,1
SAMN33741193,USA,2018,0,0,0,0,1
SAMN33741194,USA,2018,0,0,0,0,1
SAMN33741195,USA,2018,0,0,0,0,1
SAMN33741215,USA,2018,0,0,0,0,1
SAMN33741216,USA,2018,0,0,0,0,1
SAMN41001522,NA,2018,0,0,0,0,0
SAMN09858434,South Korea,2018,0,0,0,0,0
SAMN15636629,South Korea,2018,0,0,0,0,0
SAMN15636637,South Korea,2018,0,0,0,0,0
SAMN15636640,South Korea,2018,0,0,0,0,0
SAMN15636641,South Korea,2018,0,0,0,0,0
SAMN19274596,Bulgaria,2018,0,0,0,0,0
SAMN33741196,USA,2018,0,0,0,0,1
SAMN33741197,USA,2018,0,0,0,0,1
SAMN33741198,USA,2018,0,0,0,0,1
SAMN33744732,USA,2018,0,0,0,0,1
SAMN33744733,USA,2018,0,0,0,0,1
SAMN30596896,France,2018,0,0,0,0,1
SAMN33741217,USA,2018,0,0,0,0,1
SAMN43771770,Mexico,2018,0,0,0,0,1
SAMN43771773,Mexico,2018,0,0,0,0,1
SAMN43771774,Mexico,2018,0,0,0,0,1
SAMN13871425,South Korea,2018,0,0,0,0,0
SAMN15053871,Chile,2018,0,0,0,0,0
SAMN30844987,USA,2018,0,0,0,0,0
SAMN33741199,USA,2018,0,0,0,0,1
SAMN33741200,USA,2018,0,0,0,0,1
SAMN33741218,USA,2018,0,0,0,0,1
SAMN33741220,USA,2018,0,0,0,0,1
SAMN13871807,South Korea,2018,0,0,0,1,0
SAMN16131644,Thailand,2018,0,0,0,0,0
SAMN16191522,Thailand,2018,0,0,0,0,0
SAMN27545015,China,2018,0,0,0,0,1
SAMN33744731,USA,2018,0,0,0,0,1
SAMN10782597,South Korea,2018,0,0,0,1,0
SAMN11890849,South Korea,2018,0,0,0,1,0
SAMN14217440,South Korea,2018,0,0,0,1,0
SAMN14444968,South Korea,2018,0,0,0,1,0
SAMN30596897,France,2018,0,0,0,0,1
SAMN14517369,China,2018,0,0,0,1,0
SAMN14650907,China,2018,0,0,0,1,0
SAMN14677579,China,2018,0,0,0,1,0
SAMN14686377,China,2018,0,0,0,1,0
SAMN31710700,China,2018,1,0,0,0,0
SAMN33741201,USA,2018,0,0,0,0,1
SAMN33741202,USA,2018,0,0,0,0,1
SAMN34264748,Madagascar,2018,0,0,0,0,0
SAMN34264849,Madagascar,2018,0,0,0,0,0
SAMN34264883,Madagascar,2018,0,0,0,0,0
SAMN17215143,Greece,2018,0,0,0,0,0
SAMN17215144,Greece,2018,0,0,0,0,0
SAMN17215145,Greece,2018,0,0,0,0,0
SAMN17215147,Greece,2018,0,0,0,0,0
SAMN17215148,Greece,2018,0,0,0,0,0
SAMN16261143,South Korea,2019,0,0,0,0,0
SAMN30596898,France,2019,0,0,0,0,1
SAMN30596899,France,2019,0,0,0,0,1
SAMN33741203,USA,2019,0,0,0,0,1
SAMN30596906,France,2019,0,0,0,0,1
SAMN33741221,USA,2019,0,0,0,0,1
SAMN30596907,France,2019,0,0,0,0,1
SAMN30596908,France,2019,0,0,0,0,1
SAMN30596909,France,2019,0,0,0,0,1
SAMN30596911,France,2019,0,0,0,0,1
SAMN33741205,USA,2019,0,0,0,0,1
SAMN33741206,USA,2019,0,0,0,0,1
SAMN12670384,China,2019,0,0,0,1,0
SAMN22307045,South Africa,2019,0,0,0,0,1
SAMN22307048,South Africa,2019,0,0,0,0,0
SAMN22307049,South Africa,2019,0,0,0,0,1
SAMN22307050,South Africa,2019,0,0,0,0,1
SAMN30596910,France,2019,0,0,0,0,1
SAMN33741207,USA,2019,0,0,0,0,1
SAMN33741208,USA,2019,0,0,0,0,1
SAMN33741209,USA,2019,0,0,0,0,1
SAMN33741210,USA,2019,0,0,0,0,1
SAMN33741211,USA,2019,0,0,0,0,1
SAMN33741212,USA,2019,0,0,0,0,1
SAMN33741213,USA,2019,0,0,0,0,1
SAMN33741219,USA,2019,0,0,0,0,1
SAMN33744734,USA,2019,0,0,0,0,1
SAMN18231635,Brazil,2019,0,0,0,0,1
SAMN20059107,China,2019,0,0,0,0,1
SAMN24255923,South Korea,2019,0,0,0,0,0
SAMN43771778,Mexico,2019,0,0,0,0,0
SAMN17925715,USA,2019,0,0,0,0,0
SAMN27487433,India,2019,0,0,0,0,1
SAMN27967720,China,2019,0,0,0,0,1
SAMN27967723,China,2019,0,0,0,0,1
SAMN27967729,China,2019,0,0,0,0,1
SAMN27967730,China,2019,0,0,0,0,1
SAMN27967731,China,2019,0,0,0,0,1
SAMN27967732,China,2019,0,0,0,0,1
SAMN27967733,China,2019,0,0,0,0,1
SAMN27967734,China,2019,0,0,0,0,1
SAMN27967735,China,2019,0,0,0,0,1
SAMN27967737,China,2019,0,0,0,0,1
SAMN27967738,China,2019,0,0,0,0,1
SAMN27967739,China,2019,0,0,0,0,1
SAMN27967741,China,2019,0,0,0,0,1
SAMN27967743,China,2019,0,0,0,0,1
SAMN28157106,China,2019,0,0,0,0,0
SAMN28157134,China,2019,0,0,0,0,1
SAMN30596912,France,2019,0,0,0,0,1
SAMN30596913,France,2019,0,0,0,0,1
SAMN30596914,France,2019,0,0,0,0,1
SAMN36813915,China,2019,0,0,0,0,0
SAMN40017485,China,2019,0,0,0,0,0
SAMN12280509,USA,2019,0,0,0,0,0
SAMN13871866,South Korea,2019,0,0,0,0,0
SAMN28890180,Greece,2019,0,0,0,0,0
SAMN28890181,Greece,2019,0,0,0,0,0
SAMN28890182,Greece,2019,0,0,0,0,0
SAMN28890183,Greece,2019,0,0,0,0,0
SAMN28890184,Greece,2019,0,0,0,0,0
SAMN28890185,Greece,2019,0,0,0,0,0
SAMN28890187,Greece,2019,0,0,0,0,0
SAMN28890188,Greece,2019,0,0,0,0,0
SAMN28890189,Greece,2019,0,0,0,0,0
SAMN28890190,Greece,2019,0,0,0,0,0
SAMN28890191,Greece,2019,0,0,0,0,0
SAMN28890192,Greece,2019,0,0,0,0,0
SAMN28890193,Greece,2019,0,0,0,0,0
SAMN28890194,Greece,2019,0,0,0,0,0
SAMN28890195,Greece,2019,0,0,0,0,0
SAMN28910690,Greece,2019,0,0,0,0,0
SAMN28910691,Greece,2019,0,0,0,0,0
SAMN28910692,Greece,2019,0,0,0,0,0
SAMN28910693,Greece,2019,0,0,0,0,0
SAMN28910694,Greece,2019,0,0,0,0,0
SAMN28911030,Greece,2019,0,0,0,0,0
SAMN28911031,Greece,2019,0,0,0,0,0
SAMN28911032,Greece,2019,0,0,0,0,0
SAMN28911033,Greece,2019,0,0,0,0,0
SAMN28911034,Greece,2019,0,0,0,0,0
SAMN28911214,Greece,2019,0,0,0,0,1
SAMN28911215,Greece,2019,0,0,0,0,1
SAMN28911216,Greece,2019,0,0,0,0,1
SAMN28911217,Greece,2019,0,0,0,0,1
SAMN28911218,Greece,2019,0,0,0,0,1
SAMN28911219,Greece,2019,0,0,0,0,1
SAMN28911220,Greece,2019,0,0,0,0,1
SAMN28911221,Greece,2019,0,0,0,0,1
SAMN28911222,Greece,2019,0,0,0,0,1
SAMN28911223,Greece,2019,0,0,0,0,1
SAMN28911224,Greece,2019,0,0,0,0,1
SAMN28911225,Greece,2019,0,0,0,0,1
SAMN28911226,Greece,2019,0,0,0,0,1
SAMN28911228,Greece,2019,0,0,0,0,1
SAMN28911230,Greece,2019,0,0,0,0,1
SAMN28911232,Greece,2019,0,0,0,0,1
SAMN28911235,Greece,2019,0,0,0,0,1
SAMN28911236,Greece,2019,0,0,0,0,1
SAMN28911237,Greece,2019,0,0,0,0,1
SAMN28911238,Greece,2019,0,0,0,0,1
SAMN28911239,Greece,2019,0,0,0,0,1
SAMN28911240,Greece,2019,0,0,0,0,1
SAMN28911241,Greece,2019,0,0,0,0,1
SAMN30596915,France,2019,0,0,0,0,1
SAMN30596916,France,2019,0,0,0,0,1
SAMN30596917,France,2019,0,0,0,0,1
SAMN31394027,South Korea,2019,0,0,0,0,1
SAMN31394034,South Korea,2019,0,0,0,0,1
SAMN31394039,South Korea,2019,0,0,0,0,1
SAMN31394040,South Korea,2019,0,0,0,0,0
SAMN31394107,South Korea,2019,0,0,0,0,0
SAMN19908122,China,2019,0,0,0,0,1
SAMN19374045,China,2019,0,0,0,0,0
SAMN19374047,China,2019,0,0,0,0,1
SAMN19374070,China,2019,0,0,0,0,0
SAMN19374073,China,2019,0,0,0,0,0
SAMN30596918,France,2019,0,0,0,0,1
SAMN30596919,France,2019,0,0,0,0,1
SAMN30596920,France,2019,0,0,0,0,1
SAMN14572866,China,2019,0,0,0,0,0
SAMN28129386,China,2019,0,0,0,0,1
SAMN30596900,France,2019,0,0,0,0,1
SAMN31394153,South Korea,2019,0,0,0,0,1
SAMN31394182,South Korea,2019,0,0,0,0,1
SAMN31394207,South Korea,2019,0,0,0,0,1
SAMN31394214,South Korea,2019,0,0,0,0,1
SAMN31394391,South Korea,2019,0,0,0,0,1
SAMN34277116,China,2019,0,0,0,0,1
SAMN37669919,China,2019,0,0,0,0,0
SAMN45127489,Algeria,2019,0,0,0,1,0
SAMN13091356,South Korea,2019,0,0,0,1,0
SAMN15455050,Thailand,2019,0,0,0,0,0
SAMN19899798,China,2019,0,0,0,0,1
SAMN19899806,China,2019,0,0,0,0,1
SAMN22106546,China,2019,0,0,0,0,0
SAMN22106547,China,2019,0,0,0,0,0
SAMN22106548,China,2019,0,0,0,0,0
SAMN22106549,China,2019,0,0,0,0,0
SAMN22106550,China,2019,0,0,0,0,0
SAMN22106553,China,2019,0,0,0,0,0
SAMN22106556,China,2019,0,0,0,0,0
SAMN22106560,China,2019,0,0,0,0,0
SAMN22106562,China,2019,0,0,0,0,0
SAMN22106563,China,2019,0,0,0,0,0
SAMN26567290,China,2019,0,0,0,0,1
SAMN30470310,South Korea,2019,0,0,0,0,0
SAMN30596901,France,2019,0,0,0,0,1
SAMN30596902,France,2019,0,0,0,0,1
SAMN33901056,Portugal,2019,0,0,0,0,1
SAMN20691750,Greece,2019,0,0,0,1,0
SAMN31394400,South Korea,2019,0,0,0,0,1
SAMN31394401,South Korea,2019,0,0,0,0,1
SAMN33901058,Portugal,2019,0,0,0,0,1
SAMN33901059,Portugal,2019,0,0,0,0,1
SAMN33901060,Portugal,2019,0,0,0,0,1
SAMN33901062,Portugal,2019,0,0,0,0,1
SAMN33901063,Portugal,2019,0,0,0,0,1
SAMN37342231,Saudi Arabia,2019,0,0,0,0,1
SAMN43257761,Switzerland,2019,0,0,0,0,0
SAMN43257764,Switzerland,2019,0,0,0,0,0
SAMN43257765,Switzerland,2019,0,0,0,0,0
SAMN43257766,Switzerland,2019,0,0,0,0,0
SAMN43257773,Switzerland,2019,0,0,0,0,0
SAMN43257776,Switzerland,2019,0,0,0,0,0
SAMN43257777,Switzerland,2019,0,0,0,0,0
SAMN16986095,Malaysia,2019,0,0,0,0,1
SAMN25145130,Taiwan,2019,0,0,0,0,0
SAMN27533449,India,2019,0,0,0,0,1
SAMN27533466,India,2019,0,0,0,0,1
SAMN27533479,India,2019,0,0,0,0,1
SAMN27533481,India,2019,0,0,0,0,1
SAMN27533486,India,2019,0,0,0,0,1
SAMN27533490,India,2019,0,0,0,0,1
SAMN17079221,Canada,2020,0,0,0,1,0
SAMN17079223,Canada,2020,0,0,0,1,0
SAMN17079224,Canada,2020,0,0,0,1,0
SAMN17922923,Switzerland,2020,0,0,0,0,1
SAMN31394696,South Korea,2020,0,0,0,0,1
SAMN32527831,South Korea,2020,0,0,0,0,1
SAMN33235474,South Korea,2020,0,0,0,0,0
SAMN17922919,Switzerland,2020,0,0,0,0,1
SAMN18231637,Brazil,2020,0,0,0,0,1
SAMN18231638,Brazil,2020,0,0,0,0,1
SAMN18231639,Brazil,2020,0,0,0,0,1
SAMN18231640,Brazil,2020,0,0,0,0,1
SAMN27578393,South Korea,2020,0,1,0,0,0
SAMN32062169,USA,2020,0,0,0,1,0
SAMN33901069,Portugal,2020,0,0,0,0,1
SAMN43257768,Switzerland,2020,0,0,0,0,0
SAMN43257769,Switzerland,2020,0,0,0,0,0
SAMN43257774,Switzerland,2020,0,0,0,0,0
SAMN43257775,Switzerland,2020,0,0,0,0,0
SAMN17922924,Switzerland,2020,0,0,0,0,1
SAMN32629230,Egypt,2020,0,0,0,1,0
SAMN32629231,Egypt,2020,0,0,0,1,0
SAMN32629232,Egypt,2020,0,0,0,1,0
SAMN32629233,Egypt,2020,0,0,0,1,0
SAMN30472540,South Korea,2020,0,0,0,0,0
SAMN30551690,South Korea,2020,0,0,0,0,0
SAMN30551707,South Korea,2020,0,0,0,0,0
SAMN30552012,South Korea,2020,0,0,0,0,0
SAMN30552018,South Korea,2020,0,0,0,0,0
SAMN30552019,South Korea,2020,0,0,0,0,0
SAMN30948364,South Korea,2020,0,0,0,0,1
SAMN30948365,South Korea,2020,0,0,0,0,0
SAMN31394698,South Korea,2020,0,0,0,0,1
SAMN31395708,South Korea,2020,0,0,0,0,1
SAMN31395710,South Korea,2020,0,0,0,0,1
SAMN30596921,France,2020,0,0,0,0,1
SAMN31395822,South Korea,2020,0,0,0,0,1
SAMN22863705,Germany,2020,0,0,0,0,0
SAMN22863706,Germany,2020,0,0,0,0,0
SAMN22863707,Germany,2020,0,0,0,0,0
SAMN22863708,Germany,2020,0,0,0,0,0
SAMN22863711,Germany,2020,0,0,0,0,0
SAMN31395824,South Korea,2020,0,0,0,0,1
SAMN31395831,South Korea,2020,0,0,0,0,1
SAMN33901072,Portugal,2020,0,0,0,0,1
SAMN30596922,France,2020,0,0,0,0,1
SAMN30596923,France,2020,0,0,0,0,1
SAMN33901074,Portugal,2020,0,0,0,0,1
SAMN37641143,Turkey,2020,0,0,0,0,1
SAMN37641145,Turkey,2020,0,0,0,0,1
SAMN37641146,Turkey,2020,0,0,0,0,1
SAMN37641147,Turkey,2020,0,0,0,0,1
SAMN37641148,Turkey,2020,0,0,0,0,1
SAMN37641149,Turkey,2020,0,0,0,0,1
SAMN37641150,Turkey,2020,0,0,0,0,1
SAMN37641151,Turkey,2020,0,0,0,0,1
SAMN18868053,China,2020,0,0,0,1,0
SAMN20924980,China,2020,0,0,0,1,0
SAMN22871634,China,2020,0,0,0,0,1
SAMN22871635,China,2020,0,0,0,0,0
SAMN31046618,China,2020,0,0,0,1,0
SAMN30618823,South Korea,2020,0,0,0,0,0
SAMN30948290,South Korea,2020,0,0,0,0,0
SAMN30948318,South Korea,2020,0,0,0,0,0
SAMN30948320,South Korea,2020,0,0,0,0,0
SAMN33901075,Portugal,2020,0,0,0,0,1
SAMN33901076,Portugal,2020,0,0,0,0,1
SAMN33901077,Portugal,2020,0,0,0,0,1
SAMN32886019,China,2020,0,0,0,0,0
SAMN32886026,China,2020,0,0,0,0,0
SAMN32886029,China,2020,0,0,0,0,0
SAMN32886031,China,2020,0,0,0,0,0
SAMN32886072,China,2020,0,0,0,0,0
SAMN32886075,China,2020,0,0,0,0,0
SAMN32886076,China,2020,0,0,0,0,0
SAMN32886077,China,2020,0,0,0,0,0
SAMN32886079,China,2020,0,0,0,0,0
SAMN32886080,China,2020,0,0,0,0,0
SAMN32886081,China,2020,0,0,0,0,0
SAMN32886082,China,2020,0,0,0,0,0
SAMN32886084,China,2020,0,0,0,0,0
SAMN32886085,China,2020,0,0,0,0,0
SAMN32886087,China,2020,0,0,0,0,0
SAMN32886088,China,2020,0,0,0,0,0
SAMN32886089,China,2020,0,0,0,0,0
SAMN32886090,China,2020,0,0,0,0,0
SAMN32886091,China,2020,0,0,0,0,0
SAMN32886092,China,2020,0,0,0,0,0
SAMN32886093,China,2020,0,0,0,0,0
SAMN16588752,China,2020,0,0,0,0,0
SAMN24607384,Malaysia,2020,0,0,0,0,1
SAMN26853288,Brazil,2020,0,0,0,0,1
SAMN31247872,China,2020,0,0,0,0,1
SAMN31247873,China,2020,0,0,0,0,1
SAMN31247874,China,2020,0,0,0,0,1
SAMN31247875,China,2020,0,0,0,0,1
SAMN31247876,China,2020,0,0,0,0,1
SAMN31247877,China,2020,0,0,0,0,1
SAMN31436861,China,2020,0,0,0,1,0
SAMN33901078,Portugal,2020,0,0,0,0,1
SAMN34031463,USA,2020,0,0,0,0,0
SAMN34031464,USA,2020,0,0,0,0,0
SAMN46082883,South Korea,2020,0,0,0,1,0
SAMN31247885,China,2020,0,0,0,1,0
SAMN31247886,China,2020,0,0,0,1,0
SAMN31247887,China,2020,0,0,0,1,0
SAMN31247888,China,2020,0,0,0,1,0
SAMN31247889,China,2020,0,0,0,1,0
SAMN31247891,China,2020,0,0,0,1,0
SAMN31247892,China,2020,0,0,0,1,0
SAMN31247893,China,2020,0,0,0,1,0
SAMN31247894,China,2020,0,0,0,1,0
SAMN31247895,China,2020,0,0,0,1,0
SAMN31247896,China,2020,0,0,0,1,0
SAMN31247897,China,2020,0,0,0,1,0
SAMN31247899,China,2020,0,0,0,1,0
SAMN31247900,China,2020,0,0,0,1,0
SAMN31247901,China,2020,0,0,0,1,0
SAMN31247902,China,2020,0,0,0,1,0
SAMN31247903,China,2020,0,0,0,1,0
SAMN31247904,China,2020,0,0,0,1,0
SAMN31247905,China,2020,0,0,0,1,0
SAMN31247906,China,2020,0,0,0,1,0
SAMN31247907,China,2020,0,0,0,1,0
SAMN31247908,China,2020,0,0,0,1,0
SAMN31247909,China,2020,0,0,0,1,0
SAMN31247910,China,2020,0,0,0,1,0
SAMN31247911,China,2020,0,0,0,1,0
SAMN31247913,China,2020,0,0,0,1,0
SAMN31247914,China,2020,0,0,0,1,0
SAMN31247915,China,2020,0,0,0,1,0
SAMN31247916,China,2020,0,0,0,1,0
SAMN31247917,China,2020,0,0,0,1,0
SAMN31247918,China,2020,0,0,0,1,0
SAMN31247919,China,2020,0,0,0,1,0
SAMN31247920,China,2020,0,0,0,1,0
SAMN31247921,China,2020,0,0,0,1,0
SAMN31247922,China,2020,0,0,0,1,0
SAMN31247923,China,2020,0,0,0,1,0
SAMN31247924,China,2020,0,0,0,1,0
SAMN31247925,China,2020,0,0,0,1,0
SAMN31247926,China,2020,0,0,0,1,0
SAMN31247927,China,2020,0,0,0,1,0
SAMN31247928,China,2020,0,0,0,1,0
SAMN31247929,China,2020,0,0,0,1,0
SAMN31247930,China,2020,0,0,0,1,0
SAMN31247931,China,2020,0,0,0,1,0
SAMN31247932,China,2020,0,0,0,1,0
SAMN31247933,China,2020,0,0,0,1,0
SAMN31247934,China,2020,0,0,0,1,0
SAMN31247935,China,2020,0,0,0,1,0
SAMN31247936,China,2020,0,0,0,1,0
SAMN31247937,China,2020,0,0,0,1,0
SAMN31247938,China,2020,0,0,0,1,0
SAMN31247939,China,2020,0,0,0,1,0
SAMN31247941,China,2020,0,0,0,1,0
SAMN31247942,China,2020,0,0,0,1,0
SAMN31247943,China,2020,0,0,0,1,0
SAMN31247944,China,2020,0,0,0,1,0
SAMN31247946,China,2020,0,0,0,1,0
SAMN31247947,China,2020,0,0,0,1,0
SAMN31247950,China,2020,0,0,0,1,0
SAMN31247953,China,2020,0,0,0,1,0
SAMN31247954,China,2020,0,0,0,1,0
SAMN31247955,China,2020,0,0,0,1,0
SAMN31247956,China,2020,0,0,0,1,0
SAMN31247957,China,2020,0,0,0,1,0
SAMN31247958,China,2020,0,0,0,1,0
SAMN31247959,China,2020,0,0,0,1,0
SAMN31247960,China,2020,0,0,0,1,0
SAMN31247961,China,2020,0,0,0,1,0
SAMN31247963,China,2020,0,0,0,1,0
SAMN31247964,China,2020,0,0,0,1,0
SAMN31247966,China,2020,0,0,0,1,0
SAMN31247967,China,2020,0,0,0,1,0
SAMN31247968,China,2020,0,0,0,1,0
SAMN31247969,China,2020,0,0,0,1,0
SAMN31247970,China,2020,0,0,0,1,0
SAMN31247971,China,2020,0,0,0,1,0
SAMN31247972,China,2020,0,0,0,1,0
SAMN31247973,China,2020,0,0,0,1,0
SAMN31247974,China,2020,0,0,0,1,0
SAMN31247975,China,2020,0,0,0,1,0
SAMN31247977,China,2020,0,0,0,1,0
SAMN31247978,China,2020,0,0,0,1,0
SAMN31247979,China,2020,0,0,0,1,0
SAMN31247980,China,2020,0,0,0,1,0
SAMN31247981,China,2020,0,0,0,1,0
SAMN31247982,China,2020,0,0,0,1,0
SAMN31247983,China,2020,0,0,0,1,0
SAMN31247984,China,2020,0,0,0,1,0
SAMN31247985,China,2020,0,0,0,1,0
SAMN31247986,China,2020,0,0,0,1,0
SAMN31247987,China,2020,0,0,0,1,0
SAMN31247988,China,2020,0,0,0,1,0
SAMN31247989,China,2020,0,0,0,1,0
SAMN31247990,China,2020,0,0,0,1,0
SAMN31247991,China,2020,0,0,0,1,0
SAMN31247992,China,2020,0,0,0,1,0
SAMN31247993,China,2020,0,0,0,1,0
SAMN31247994,China,2020,0,0,0,1,0
SAMN31247995,China,2020,0,0,0,1,0
SAMN31247996,China,2020,0,0,0,1,0
SAMN31247997,China,2020,0,0,0,1,0
SAMN31247998,China,2020,0,0,0,1,0
SAMN31247999,China,2020,0,0,0,1,0
SAMN31248001,China,2020,0,0,0,1,0
SAMN28579545,China,2020,0,0,0,1,0
SAMN33409166,China,2020,0,0,0,0,0
SAMN34164294,China,2020,0,0,0,0,0
SAMN37720423,USA,2020,0,0,0,0,1
SAMN37720424,USA,2020,0,0,0,0,1
SAMN37720425,USA,2020,0,0,0,0,1
SAMN37720426,USA,2020,0,0,0,0,1
SAMN37720427,USA,2020,0,0,0,0,1
SAMN37720428,USA,2020,0,0,0,0,1
SAMN37720429,USA,2020,0,0,0,0,1
SAMN37720430,USA,2020,0,0,0,0,1
SAMN37720431,USA,2020,0,0,0,0,1
SAMN33180040,China,2021,0,0,0,0,1
SAMN33180068,China,2021,0,0,0,0,1
SAMN35621297,France,2021,0,0,0,0,1
SAMN43471623,China,2021,0,0,0,0,0
SAMN23828484,USA,2021,0,0,0,0,1
SAMN28677770,China,2021,0,0,0,0,1
SAMN39190918,South Korea,2021,0,0,0,0,0
SAMN41068733,Viet Nam,2021,0,0,0,1,0
SAMN28229336,South Korea,2021,0,0,0,1,0
SAMN40295153,Viet Nam,2021,0,0,0,1,0
SAMN31751687,Norway,2021,0,0,0,0,1
SAMN31751688,Norway,2021,0,0,0,0,1
SAMN31751689,Norway,2021,0,0,0,0,1
SAMN31751690,Norway,2021,0,0,0,0,1
SAMN32039892,Norway,2021,0,0,0,0,1
SAMN32039895,Norway,2021,0,0,0,0,1
SAMN32039896,Norway,2021,0,0,0,0,1
SAMN32039898,Norway,2021,0,0,0,0,1
SAMN43713932,Spain,2021,0,0,0,1,0
SAMN24562928,China,2021,0,0,0,0,1
SAMN33180069,China,2021,0,0,0,0,1
SAMN31751691,Norway,2021,0,0,0,0,1
SAMN32039899,Norway,2021,0,0,0,0,1
SAMN32039900,Norway,2021,0,0,0,0,1
SAMN32039901,Norway,2021,0,0,0,0,1
SAMN32039902,Norway,2021,0,0,0,0,1
SAMN32039904,Norway,2021,0,0,0,0,1
SAMN32039905,Norway,2021,0,0,0,0,1
SAMN32039907,Norway,2021,0,0,0,0,1
SAMN32039909,Norway,2021,0,0,0,0,1
SAMN41274413,China,2021,0,0,0,0,0
SAMN43713931,Spain,2021,0,0,0,1,0
SAMN23011956,China,2021,0,0,0,1,0
SAMN28592326,Israel,2021,0,0,0,0,1
SAMN29722094,China,2021,0,0,0,0,0
SAMN29722243,China,2021,0,0,0,0,0
SAMN29722245,China,2021,0,0,0,0,0
SAMN29722246,China,2021,0,0,0,0,0
SAMN29722247,China,2021,0,0,0,0,0
SAMN29722359,China,2021,0,0,0,0,0
SAMN29722360,China,2021,0,0,0,0,0
SAMN29722361,China,2021,0,0,0,0,0
SAMN29722362,China,2021,0,0,0,0,0
SAMN29722363,China,2021,0,0,0,0,0
SAMN29722408,China,2021,0,0,0,0,0
SAMN29722431,China,2021,0,0,0,0,0
SAMN29722436,China,2021,0,0,0,0,0
SAMN29722473,China,2021,0,0,0,0,0
SAMN29722478,China,2021,0,0,0,0,0
SAMN29722479,China,2021,0,0,0,0,0
SAMN29722482,China,2021,0,0,0,0,0
SAMN29722483,China,2021,0,0,0,0,0
SAMN29815537,China,2021,0,0,0,0,0
SAMN32779141,China,2021,0,0,0,0,0
SAMN32946239,China,2021,0,0,0,0,0
SAMN37182685,China,2021,0,0,0,0,0
SAMN40296163,China,2021,0,0,0,0,0
SAMN40862348,China,2021,0,0,0,0,0
SAMN21449396,China,2021,0,0,0,0,0
SAMN21449406,China,2021,0,0,0,1,0
SAMN42020710,China,2021,0,0,0,0,1
SAMN28677694,China,2021,0,0,0,0,1
SAMN30470313,South Korea,2021,0,0,0,0,0
SAMN31311819,China,2021,0,0,0,0,1
SAMN32424903,China,2021,0,0,0,0,0
SAMN32424931,China,2021,0,0,0,0,0
SAMN38529060,China,2021,0,0,0,0,0
SAMN28818858,China,2021,0,0,0,1,0
SAMN33180039,China,2021,0,0,0,0,1
SAMN24967839,China,2021,0,0,0,0,0
SAMN33180036,China,2021,0,0,0,0,1
SAMN34031469,USA,2021,0,0,0,0,0
SAMN34031470,USA,2021,0,0,0,0,0
SAMN34031472,USA,2021,0,0,0,0,0
SAMN34031474,USA,2021,0,0,0,0,0
SAMN34031478,USA,2021,0,0,0,0,0
SAMN46114406,China,2021,0,0,0,0,0
SAMN29205640,Belarus,2022,0,0,0,0,0
SAMN29784175,China,2022,0,0,0,1,0
SAMN28984274,NA,2022,0,0,0,1,0
SAMN41030363,China,2022,0,0,0,0,1
SAMN42273566,Turkey,2022,0,0,0,1,0
SAMN42394296,Turkey,2022,0,0,0,1,0
SAMN36719959,Iraq,2022,0,0,0,0,0
SAMN37344045,China,2022,0,0,0,0,0
SAMN41381714,China,2022,0,0,0,0,1
SAMN43580444,Spain,2022,0,0,0,0,1
SAMN43598280,Spain,2022,0,0,0,0,1
